gene,logp
o1550,0
o1551,0
o1552,0
o1553,4.33483127576822
o1554,0.37851271794495
o1556,0
o1557,0
o1558,0
o1559,0
o155,0
o1560,0
o1561,0
o1562,0
o1563,0
o1564,0
o1565,0
o1566,0.401811085891725
o1567,0
o1568,0
o1569,0.0397450109752719
o156,0
o1570,0
o1571,0
o1572,0
o1573,0.000849619171191163
o1574,0.010754404576262
o1575,0.0116881295695093
o1576,0
o1577,0
o1578,0.253909751285673
o1579,0
o157,0
o1580,0
o1582,0
o1583,0
o1584,0
o1585,0
o1586,0.0017704925771575
o1587,0.203460855186022
o1588,0
o1589,0.695560315895996
o158,10.6882514957319
o1590,0.0170651664245373
o1591,0
o1592,0
o1593,0
o1594,0
o1595,0
o1596,0
o1597,0.341954544785819
o1598,0
o1599,0
o159,0
o15,0
o1600,0
o1602,0
o1604,3.29362994126061
o1605,0
o1607,0
o1608,0
o1609,0
o160,0.000981203969040782
o1610,0.10035897492726
o1611,0
o1612,0
o1613,0
o1614,0
o1615,0
o1616,0
o1618,0
o1619,0
o161,0.150468810848775
o1620,0.422197857946564
o1622,0
o1623,0
o1624,0
o1625,0
o1626,0
o1627,0
o1628,0.522838306418795
o1629,0.0233881527409375
o162,0
o1630,0
o1631,0
o1632,0
o1633,0
o1634,2.51339773516609
o1636,0
o1637,0
o1638,0
o1639,0
o163,0.00155243673274702
o1640,0.0728268441817372
o1641,2.15324927680058
o1642,3.68080559720275
o1643,0.401726905217805
o1644,0.00651239803097969
o1646,0
o1647,0.00286686042150398
o1648,0.250084281925758
o1649,0
o1650,0
o1651,0.064005518273475
o1652,0
o1653,0
o1654,0
o1655,0
o1656,0
o1657,0
o1658,0
o1659,0
o165,3.2070324860234
o1660,0
o1661,0
o1662,0.232910117221177
o1664,0.39875867704387
o1665,0
o1666,0
o1667,0
o1668,0.259998979231318
o1669,0.340936697002255
o166,0
o1670,0
o1671,0
o1672,0
o1673,0
o1674,0
o1675,0
o1676,0
o1677,0
o1678,0
o1679,0
o167,0
o1680,0
o1681,0
o1682,0
o1683,0.02230499830338
o1684,0
o1685,0
o1686,0
o1689,0
o168,0.316227136944791
o1691,0
o1692,0
o1693,0
o1694,0
o1695,0
o1696,0
o1697,0
o169,0
o1700,0
o1701,0
o1702,5.81903726930345
o1703,0
o1704,0
o1705,0
o1706,0.167781511332098
o1707,0
o1708,0
o170,0.277869829378793
o1710,0
o1711,0
o1712,0
o1713,0
o1714,0
o1715,3.8691934048412
o1717,0
o1718,0
o1719,0
o171,0
o1720,0
o1721,0.0901706511323358
o1722,0
o1723,0
o1724,0
o1726,0
o1727,0.061954649691312
o1728,0.0327855064673802
o1729,0
o172,0.290563741277466
o1731,0
o1732,0
o1733,0
o1734,0
o1735,0
o1736,0
o1737,0.0383593567084594
o1738,0
o173,0
o1741,0
o1742,0
o1743,0
o1744,0.631618386792207
o1745,0
o1746,0
o1747,0
o1748,0.00314919104445482
o1749,0
o174,0
o1750,0.00219709866110692
o1751,0
o1752,7.17361682447853
o1753,0
o1754,0
o1755,0
o1756,0
o1757,0
o1758,0
o175,0
o1760,0
o1762,0
o1763,0
o1764,0.614859666883202
o1765,0.798878028953822
o1766,0
o1767,0
o1768,0.00689719462581288
o1769,0
o176,0
o1770,0
o1772,0
o1773,0
o1775,0
o1777,0.013830347629219
o1778,0
o1779,0
o177,0
o1780,0
o1781,0
o1782,4.27850496442572
o1783,0
o1784,0.262363036964972
o1785,0.0891011739851597
o1787,0.356416982128245
o1788,0
o1789,0
o178,0
o1790,0
o1791,0
o1792,0
o1793,0
o1794,0
o1795,0
o1797,0
o1798,0
o1799,0
o179,0
o17,0
o1800,1.36817656986254
o1802,0
o1803,0
o1804,0.00190210081579264
o1805,0
o1806,0
o1807,0.0101839565274573
o1808,0
o1809,0
o1810,0
o1811,0
o1812,0
o1813,0
o1814,0
o1815,0
o1816,0
o1817,0
o1818,0.010543977752475
o1819,0
o181,0
o1820,0
o1822,0.161458078926493
o1823,0
o1824,0
o1825,0.0629114175699109
o1826,0
o1828,0
o1829,0.00358228011000957
o182,0
o1830,0
o1831,0
o1832,0
o1833,0
o1834,0
o1835,0
o1836,0.00138828029909907
o1837,0
o1838,0
o1839,0
o183,0
o1840,0
o1841,0
o1842,0.240437814954737
o1843,0
o1844,0.16246418905008
o1845,0
o1846,0
o1847,0.192558745458604
o1848,0
o1849,0.103064809118652
o184,0
o1850,0
o1851,0
o1852,0.00700334090533042
o1853,0.00368269135013118
o1854,0
o1856,5.1330211025656
o1857,0
o1858,0
o185,0
o1860,0
o1861,0
o1862,0
o1863,0
o1864,0
o1865,0
o1866,0
o1867,0.00109716543111909
o1868,0
o1869,0
o186,0
o1870,0
o1871,0
o1872,1.37905149416097
o1873,0
o1874,0
o1875,0
o1876,0
o1877,0
o1878,0
o1879,0
o187,0
o1880,0
o1882,0
o1883,0
o1884,0
o1886,0
o1887,0
o1888,0.000693586810146689
o1889,0
o188,2.54898237667224
o1890,0
o1891,0
o1893,0
o1894,0
o1895,0
o1896,0.114726419474821
o1897,0
o1898,1.96211263262093
o1899,0
o189,0
o18,0
o1900,0.619039389779607
o1901,0
o1902,0
o1903,0
o1904,0
o1905,0.424269204593236
o1906,0
o1907,0.336335741268658
o1908,0
o1909,0
o190,0.122502660743257
o1910,0
o1911,0
o1912,0
o1913,0
o1915,0.00155243673053699
o1916,0
o1917,0.00183746794689296
o1918,0
o1919,0
o1920,5.74047028615426
o1921,0
o1922,0.275848246865121
o1923,0
o1924,0
o1925,0.0165664930783199
o1926,0
o1928,0
o1929,0
o192,0
o1930,0.00170089861963014
o1932,0
o1933,0
o1934,0
o1936,0
o1937,0
o1938,0
o1939,0
o193,0.771034761125395
o1940,0
o1941,0
o1942,0
o1943,0.355670926866077
o1944,0
o1945,0
o1946,0
o1947,0
o1948,7.94919400556727
o1949,0
o194,0
o1950,0
o1951,0
o1952,0
o1953,0
o1954,0.0222991991118225
o1955,0.00368269135200808
o1956,0.00183746794408929
o1958,0
o1959,0.390273442997395
o195,0
o1960,0
o1962,0
o1963,0
o1964,0
o1965,0
o1966,0
o1967,0
o1968,0
o1969,0
o196,0
o1970,0
o1972,0.125203816613049
o1973,0.657109018979541
o1974,0
o1975,0
o1976,2.41350122476726
o1978,0
o1979,0
o197,0.986826785736875
o1980,0
o1981,0
o1982,0.00129848356392237
o1983,0
o1984,0
o1985,0
o1986,0
o1987,0
o1988,0.841468868450205
o1989,0.195100049948462
o198,0
o1990,1.87273357491058
o1991,0.251786789705491
o1992,0
o1993,0.00390708268161091
o1994,0
o1995,1.38502749561361
o1996,0
o1997,0
o1998,0
o1999,0
o199,0
o19,0
o1,0.0104966638174283
o2001,0
o2002,0
o2003,0
o2004,0
o2006,0.00202522644744157
o2007,0.00225149631129165
o2008,0
o2009,0
o200,0
o2010,0
o2011,0
o2012,0
o2013,0
o2015,0.000490325370224347
o2016,0
o2017,0
o2019,0
o201,0.10722688900603
o2020,0
o2023,0
o2024,0
o2025,0
o2026,0
o2027,0
o2028,0
o2029,0
o202,0
o2030,0
o2031,0
o2032,0
o2033,0
o2034,0
o2035,0
o2036,0
o2037,0
o2039,0.00396889468850575
o203,0
o2040,0
o2041,0
o2042,0
o2043,0
o2044,0
o2045,0.00129848356392237
o2046,0
o2047,0.326321194347336
o2048,0
o2049,0.000490325370224347
o204,0
o2051,0
o2052,0
o2053,0
o2054,0
o2055,0
o2056,5.59352986557683
o2058,0
o2059,0.00480271221757094
o205,0
o2060,0
o2062,0
o2063,0
o2064,0
o2065,0
o2066,0.326807897239713
o2067,0
o2068,0
o2069,0
o206,0
o2070,0
o2071,0
o2072,0.17606265846467
o2073,0
o2074,0
o2075,0
o2076,0
o2079,0.315007666581442
o207,0.0161868847262198
o2080,0
o2081,0
o2082,0
o2083,0
o2084,5.47391658407348
o2085,0
o2086,0
o2087,0
o2088,0
o2089,0.0942325013165564
o208,0
o2090,0.117618919375716
o2091,0
o2092,0
o2093,0
o2094,2.56951216951556
o2095,0.186201341139905
o2096,0.000490325370224347
o2097,0
o2098,0.0439815988974577
o2099,0
o209,0
o20,0
o2100,0
o2101,0
o2102,0
o2103,0
o2104,0
o2105,0
o2107,0
o2108,0
o2109,0
o210,0.0299950241133745
o2110,0
o2111,8.42081060167986
o2112,0
o2113,4.78286425575638
o2114,0.14768158092913
o2115,0.410383713400842
o2117,1.81907448035713
o2118,0
o2119,0.264289160144481
o211,0
o2120,0
o2121,0
o2122,0
o2123,0
o2124,0
o2125,0
o2126,0
o2127,0
o2128,0
o2129,0.445475983638662
o2130,1.643973248035
o2131,0
o2132,0
o2133,0
o2134,0.412233760042046
o2135,0
o2136,0
o2137,0
o2138,0
o213,0
o2140,0
o2141,0
o2142,0
o2143,0.00177049257521816
o2144,0
o2146,0.289521953457555
o2147,0
o2148,0
o2149,0.0463518361804966
o214,0
o2150,0
o2151,0
o2152,0
o2153,0
o2154,0
o2155,0
o2157,0.0226732815847775
o2158,0
o2159,0.0941090079735696
o215,0
o2162,0
o2163,0.0468485761024403
o2164,0
o2165,0
o2166,0
o2167,0
o2168,0
o2169,0
o216,0
o2170,0
o2171,0
o2172,0.122512441462916
o2173,0
o2175,0
o2176,0
o2177,0
o2178,0
o2179,0
o2180,0
o2181,0.402958676217544
o2182,0.00109716543736363
o2183,0
o2184,0.0558264349019281
o2185,0.0251732570523905
o2186,0
o2187,0
o2188,0
o2189,1.41149982427385
o218,0.0299950241133745
o2190,0
o2191,0
o2192,0
o2193,0
o2194,0
o2195,6.11249084192311
o2196,0
o2197,0
o2198,0
o2199,0.00109716543736363
o219,0
o21,0
o2200,0
o2201,0.219520088870718
o2202,0.312826431432195
o2203,0
o2204,0
o2205,1.51488943222765
o2206,0.0402440176485535
o2207,0
o2208,0
o2209,0
o220,0
o2210,0
o2211,0
o2212,0
o2213,0
o2214,0.00393810833381959
o2215,0
o2216,4.08280615131813
o2217,0
o2218,0
o2219,0
o2220,0
o2221,0
o2222,8.14741299017216
o2223,0
o2224,0
o2225,0
o2226,4.65650676488757
o2227,0
o2228,0
o2229,0
o222,0
o2230,0
o2231,0
o2232,0
o2233,0
o2234,0
o2235,0
o2236,0.327772438028768
o2237,0
o2238,0
o2239,0
o223,0
o2240,0.0039381083355763
o2241,0
o2242,0
o2243,0
o2244,3.2193524546851
o2245,0
o2246,0
o2247,0
o2248,0.271753974985509
o2249,0
o224,0
o2250,0
o2251,0
o2253,0
o2255,0
o2256,0
o2257,0
o2258,0
o2259,0
o225,0.000490325370224347
o2260,8.0703287075501
o2261,0
o2263,0.0712541886742038
o2264,0
o2265,0
o2266,0
o2267,0
o2268,0.407589416260449
o2269,0
o226,0
o2270,0.191144061744218
o2271,0
o2272,0
o2273,0
o2274,0
o2275,0
o2276,0
o2277,0.841425816639386
o2278,0.312032056006555
o2279,0
o227,0
o2282,0
o2283,0
o2284,0
o2285,0.864016355424993
o2286,0
o2287,0
o2289,0
o228,0
o2290,0
o2291,0
o2292,0
o2293,0.000693586810146689
o2294,0
o2295,0
o2296,0
o2297,0
o2298,0
o229,0
o22,0.272969289396403
o2300,0
o2301,0
o2302,0
o2303,0
o2304,0
o2305,0.380868540956571
o2306,0.00505058477461121
o2307,0
o2308,0
o2309,0
o230,0
o2310,0
o2312,0
o2313,0
o2314,0
o2315,0.0316925587087246
o2316,0
o2317,0.346289270315502
o2318,0
o2319,0
o231,0
o2320,0
o2321,0
o2322,0
o2323,0
o2324,0
o2325,0
o2326,0
o2327,0.000981203969040782
o2329,0
o232,0.0226504266667424
o2330,0
o2331,0
o2332,0
o2333,0
o2334,0
o2335,0
o2336,0
o2337,0
o2338,0
o2339,0
o233,0.0549687463836554
o2340,0
o2341,0
o2343,0
o2345,0
o2347,0
o2348,0
o2349,0
o234,0.000490325398111812
o2350,2.49877991762455
o2351,0
o2353,0
o2354,0
o2355,0
o2356,0
o2357,2.50697271812704
o2358,0.000490325370224347
o2359,0.0397312621210417
o235,0
o2360,0
o2361,0
o2362,0
o2363,4.69220681619488
o2364,0
o2366,0
o2367,0
o2368,0
o2369,0.0359671585294399
o236,0
o2370,0
o2371,0
o2372,0.0545513678335766
o2373,0.706929578202213
o2374,0
o2375,0
o2376,0
o2377,0.422209141496559
o2378,0
o2379,0
o237,5.7669517859166
o2380,0
o2381,0
o2383,1.84593430802609
o2384,0
o2385,0
o2386,0.00208408122641635
o2388,0
o238,0
o2392,0
o2393,0
o2394,5.47499756925125
o2395,0
o2396,0
o2397,0
o2398,0
o2399,0
o239,0
o23,0
o2401,0
o2402,10.7250427446343
o2403,5.70667707998218
o2404,0
o2405,0
o2406,0
o2407,0.396046975646696
o2408,0
o240,0.268751545083283
o2410,0
o2411,0
o2412,0
o2413,0
o2414,0
o2415,0
o2416,0
o2417,0
o2418,0.0458413632955956
o2419,0
o241,0
o2420,0
o2421,0
o2422,0.0508769998414611
o2423,0
o2424,0
o2425,0
o2426,0
o2427,0
o2428,0
o2429,0
o242,0
o2430,0
o2431,0
o2432,0
o2433,0.720204546112773
o2434,0
o2436,0
o2437,0.414177826359384
o2438,0.67271381987021
o2439,8.09603741600535
o243,0
o2440,0
o2441,0
o2442,0
o2443,0
o2445,0
o2446,0
o2447,0
o2448,0
o2449,0
o244,0.938977800955777
o2450,0
o2451,0
o2453,0
o2454,0
o2455,0
o2456,0
o2457,0
o2458,0
o2459,0
o245,0.461850926063935
o2460,0
o2461,0
o2462,0
o2463,0
o2465,0
o2466,0.431619147523996
o2467,0
o2468,0
o2469,0
o246,0
o2471,0
o2473,0.416210435299205
o2474,0.000693586810146689
o2475,0
o2476,0
o2477,0
o2478,0
o2479,0
o247,0
o2480,0
o2481,0
o2482,0
o2484,0.239855274755947
o2485,0
o2486,0
o2487,0.564916259086221
o2488,0
o2489,0
o248,0.407543637231602
o2490,0
o2491,0
o2492,0
o2493,0.0313291247166751
o2494,0
o2495,0
o2496,0.0792506973856533
o2497,0
o2498,0
o2499,0
o249,0
o24,0.00170089861963014
o2500,0
o2503,0.343744621181143
o2504,0
o2505,0
o2506,0
o2507,0
o2508,0
o2509,0.304520584326594
o250,0.229400425998296
o2510,0.0250016076496142
o2512,0
o2514,0
o2515,0
o2516,0
o2517,0
o2518,0.0206721299750021
o2519,0
o251,3.12702253286994
o2520,3.6465882566724
o2521,0
o2523,0
o2524,2.57885715966714
o2525,0
o2526,0
o2527,0
o2528,0
o2529,0
o252,0
o2530,0
o2531,0.270246686151857
o2532,0
o2533,0
o2534,0
o2537,0
o2538,0
o253,0
o2540,0
o2541,0.000490325370224347
o2542,0
o2543,0
o2544,0
o2545,0
o2546,0
o2547,3.67310792990083
o2548,0.351691136706021
o2549,0
o254,0
o2550,0
o2551,0.382650822699876
o2552,0
o2553,1.55743700602495
o2554,0
o2555,0
o2556,0.00202522644404779
o2557,10.5904064032329
o2558,0.300159203710914
o2559,0
o255,0
o2560,0
o2561,7.31022096567266
o2562,0
o2563,0.147399601455061
o2564,0
o2565,0
o2566,0
o2567,0
o2568,0
o2569,0
o256,0
o2570,0
o2571,0
o2572,0
o2573,0.165229118096631
o2574,0
o2575,0.0476763465562797
o2576,0.136124583659998
o2577,0
o2578,0
o2579,0.51871351094132
o257,0
o2580,0
o2582,0
o2583,0
o2584,0
o2585,0
o2589,0
o258,0
o2590,0
o2591,0
o2592,0
o2594,0
o2595,0
o2596,0
o2597,0
o2598,0
o2599,0
o259,0
o25,0.00255383972609738
o2600,0
o2602,0
o2603,0
o2604,0.28678867308241
o2605,0.268864109491864
o2606,0
o2607,0.0258291124023311
o2608,0
o2609,0
o260,0
o2610,0.00190210081759862
o2611,0
o2612,0
o2613,0
o2614,0
o2615,0
o2616,0
o2617,0
o2618,0
o2619,0
o261,0
o2620,0
o2622,0
o2623,0
o2624,0
o2625,0
o2626,0
o2627,0
o2628,0
o2629,0
o262,0
o2630,0
o2631,0
o2632,0
o2633,0
o2634,0.326043828355513
o2635,0
o2637,0
o2638,0
o2639,0
o263,0
o2640,0
o2641,0
o2642,0.000693586810146689
o2644,0
o2645,0
o2646,0.404896334165395
o2647,0
o2648,0
o2649,0
o264,0.341286423019665
o2650,0.0529562684254684
o2651,0.379466696761262
o2652,3.11663922577377
o2653,0
o2654,0
o2655,0.21557312753995
o2656,0
o2657,0.0241750140152681
o2658,0
o2659,0
o2660,4.04879529891088
o2661,0.00190210081759862
o2662,0
o2663,0
o2664,0
o2665,0.0660777152511769
o2666,0.00581609445038762
o2667,0
o2668,0
o2669,0
o266,0.156729587726547
o2670,0
o2671,0
o2673,0.00177049257521816
o2674,0
o2675,0
o2676,0
o2677,0
o2678,0
o2679,4.41488355728578
o267,0
o2681,0
o2682,0
o2684,0
o2685,0.836152423776633
o2686,0
o2687,0
o2688,0.0419494310126646
o2689,0
o268,0
o2690,0
o2692,0
o2693,0
o2694,0
o2695,0
o2696,0
o2697,0
o2698,0
o2699,0
o269,0.0143662670535805
o26,0
o2701,0
o2702,0.0061639258352564
o2703,0
o2704,0
o2705,0
o2706,0
o2707,0
o2708,0
o2709,0
o270,0
o2710,0.286664622570936
o2711,0.335563807589995
o2712,0
o2715,0
o2716,0
o2717,0
o2718,0
o2719,0.381196598119174
o271,0
o2720,0
o2721,0
o2722,0
o2723,0
o2724,0
o2725,0
o2726,0
o2728,0
o2729,0
o272,0
o2730,0.000490325370224347
o2731,0
o2732,0
o2733,0.0253695899386523
o2734,4.12944316824919
o2735,0
o2737,0
o2739,0
o273,0
o2740,0
o2741,0
o2742,0
o2743,4.56580446245554
o2744,0
o2745,0.137641794510137
o2746,0
o2747,0
o2748,0
o2749,0.0942747655634639
o274,0
o2750,0
o2751,0.568266718121062
o2752,0
o2753,0
o2754,0
o2755,0
o2756,0
o2757,0
o2758,0
o2759,0.00443286701188188
o275,3.44335366934758
o2760,0.517458292084512
o2761,0
o2763,0
o2764,1.18488523018056
o2765,0
o2766,0.0179098163145437
o2767,0
o2769,0
o276,0
o2770,0
o2771,0.101099018335907
o2772,0
o2773,0.000981203970785765
o2774,0.0288895754701727
o2775,0
o2776,0.0639780087278743
o2777,0.4429090185751
o2778,0
o2779,0.81509929840192
o277,0.0432847341640844
o2780,0
o2781,0
o2782,0
o2783,0
o2784,0
o2785,0
o2786,0.512156462504101
o2787,0
o2788,0
o2789,0
o278,0
o2791,0
o2793,0.00208408122641635
o2794,0
o2795,0.0691768072304497
o2796,0
o2797,0
o2798,0.201450160867156
o2799,0
o279,0
o27,0.0219250904424834
o2800,0
o2801,0.337702722486923
o2802,0
o2803,0
o2804,0
o2805,0.423582724237157
o2806,0
o2807,0
o2808,0.000490325370224347
o2809,0
o280,0
o2810,0
o2811,0
o2812,0
o2813,0
o2814,0
o2815,0
o2816,0
o2817,0
o2818,0
o281,2.84509126693405
o2820,0.325308121812433
o2821,0
o2823,0
o2824,0
o2825,0
o2826,0
o2829,0
o282,0
o2832,0
o2833,0.00196462192226032
o2834,0
o2835,0
o2836,0
o2837,0.453265254379334
o2838,0
o2839,0.00290885411551514
o283,0
o2840,0
o2841,0
o2842,0
o2843,0.23449636034907
o2844,0
o2845,0
o2846,0.00162835106063917
o2847,0
o2848,0
o2849,0
o2850,0
o2851,0
o2852,0
o2853,0
o2854,0
o2856,1.80638837841001
o2857,0.000490325370224347
o2858,0
o2859,0.136260976700852
o285,11.7608897550443
o2860,0.140650562163005
o2862,2.10844387332816
o2863,0
o2864,0
o2865,0
o2866,0.00240738001606641
o2867,0
